	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast
Ankrd17	275.954944970447	-1.84356408266322	0.920418332601843	-2.00296323678367	0.0451812346210786	0.272924596483654	BMDM_DMHCA-BMDM_veh
Ankrd52	512.23848037823	0.315176594747088	0.480882609265122	0.655412752872758	0.512202042863587	0.99998183208365	BMDM_DMHCA-BMDM_veh
Elf1	317.090761932431	-0.936696309945588	2.04035009952247	-0.459086070652686	0.646172359061368	0.99998183208365	BMDM_DMHCA-BMDM_veh
Actr6	13.3712379059764	-4.84074529881277	1.10613990739715	-4.37625047829934	1.20738261997394e-05	0.000273735401878096	BMDM_DMHCA-BMDM_veh
Gbp2	36.5502663698412	-5.7369732177235	1.46289724840878	-3.92165151992987	8.79441191933939e-05	0.00106408404852097	BMDM_DMHCA-BMDM_veh
Cnn2	65.9092207524407	-0.0784849842657414	1.87865055074224	-0.0417773194885725	0.966676215650386	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rbm26	74.4743984675549	-1.07834741237168	1.85781457537585	-0.580438665227676	0.561618837201674	0.99998183208365	BMDM_DMHCA-BMDM_veh
Sgpl1	2191.43802548066	-0.0916878291187858	0.42890423241845	-0.213772264735622	0.830724654517735	0.99998183208365	BMDM_DMHCA-BMDM_veh
Hexb	632.321287023164	-0.596333394664061	0.670867578234696	-0.888898814030092	0.374057462892718	0.99998183208365	BMDM_DMHCA-BMDM_veh
Tmem128	27.1979742451893	-5.60259015781501	1.27964715076784	-4.37823047896698	1.19646784736589e-05	0.000273735401878096	BMDM_DMHCA-BMDM_veh
Rmnd5b	173.545734054782	0.466174276643007	1.6693884866661	0.27924852744971	0.780054104691206	0.99998183208365	BMDM_DMHCA-BMDM_veh
Tsta3	44.2772081783461	-1.53196755896462	1.25328788518603	-1.22235886668387	0.221571947100598	0.927072813425015	BMDM_DMHCA-BMDM_veh
Sgta	224.59232846934	-0.280220673430514	1.45432785857635	-0.192680537457918	0.847209166684963	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ece1	386.041304931652	1.29055970022879	0.693939136276431	1.8597592105177	0.062919600676538	0.366817613827898	BMDM_DMHCA-BMDM_veh
2810006K23Rik	17.7648189362446	-1.61855067874613	1.61237029814365	-1.00383310248868	0.315459065878673	0.99998183208365	BMDM_DMHCA-BMDM_veh
Luc7l	36.5962888798853	-5.75218012163296	1.45366228673028	-3.95702645252726	7.58885299051293e-05	0.000957197778142999	BMDM_DMHCA-BMDM_veh
0610030E20Rik	106.727898642902	-0.31528401754442	1.58557231141182	-0.198845562119892	0.842383554157182	0.99998183208365	BMDM_DMHCA-BMDM_veh
Eef1a1	11155.2587711495	-0.0991279455550721	0.191160213580401	-0.518559504085192	0.604067954950945	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ndufs6	13.4560412938381	-4.84448338272947	1.11355573986814	-4.35046330352812	1.35850189776554e-05	0.000289837825103062	BMDM_DMHCA-BMDM_veh
Pcdh7	205.373945193861	-0.30100385079845	1.47456748844153	-0.204130264065825	0.838251704924447	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zfp33b	17.9051080188698	-5.19982872864757	1.13953222164366	-4.56312566672959	5.03976277004066e-06	0.000237423590996065	BMDM_DMHCA-BMDM_veh
Fcna	17.6814791436051	-5.18514042969938	1.13741449634533	-4.5587078820957	5.14693024025052e-06	0.000237423590996065	BMDM_DMHCA-BMDM_veh
Atp6ap2	500.252755798574	-0.996887844187557	0.551027666535189	-1.80914299722171	0.0704287906586979	0.405003411228727	BMDM_DMHCA-BMDM_veh
Saraf	803.646769155725	0.689576529167928	0.415086632944474	1.66128339107507	0.0966565441345937	0.523550842030865	BMDM_DMHCA-BMDM_veh
Malsu1	37.0041671123089	0.856001191313646	1.67966225885566	0.509626972208587	0.610312823861135	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pus1	19.9810138406128	-5.31732139498081	1.16895034903814	-4.54880004044322	5.39526778562765e-06	0.000237423590996065	BMDM_DMHCA-BMDM_veh
Mphosph6	119.803995860357	1.94283342882068	1.93900134549055	1.00197631803559	0.316355030745629	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ppm1h	469.97361712876	0.120254754546043	0.700928947023711	0.171564828441841	0.863779660229638	0.99998183208365	BMDM_DMHCA-BMDM_veh
Vrk2	61.2111979166296	-0.64353494011289	1.84246295933937	-0.349279716507102	0.726879324600479	0.99998183208365	BMDM_DMHCA-BMDM_veh
Psmb8	349.097588747358	0.348892993530661	0.643120492682747	0.542500196308891	0.587473972256939	0.99998183208365	BMDM_DMHCA-BMDM_veh
C920021L13Rik	18.8490257528761	-5.25789389704756	1.15018233047461	-4.57135686902611	4.84576222654962e-06	0.000237423590996065	BMDM_DMHCA-BMDM_veh
Gmppb	127.329563259228	1.38184292078395	1.95714363310433	0.706050847475175	0.480156517029914	0.99998183208365	BMDM_DMHCA-BMDM_veh
Kdelr1	542.291945127415	0.667388257052535	0.506618267764436	1.31733950297042	0.187724849511077	0.844130461198353	BMDM_DMHCA-BMDM_veh
Virma	286.73014409036	0.17731959972571	0.906837467314783	0.195536252213715	0.844973160212484	0.99998183208365	BMDM_DMHCA-BMDM_veh
Plxnc1	1090.38584385936	0.12459188353861	0.328536507090041	0.379232994963519	0.704514851865928	0.99998183208365	BMDM_DMHCA-BMDM_veh
4930473A02Rik	292.068680693588	1.35220154601675	1.23403327906232	1.09575776355417	0.273184796587005	0.99998183208365	BMDM_DMHCA-BMDM_veh
Wbp11	213.762562307084	-0.735629872440812	1.83297225644403	-0.401331700386964	0.688175927285994	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ankrd54	18.2183705551871	-3.60324621859751	0.945263346181706	-3.81189668799964	0.000137904518156192	0.00146720165072808	BMDM_DMHCA-BMDM_veh
Mcoln2	144.972887047655	-0.0673673806038076	1.60267921437093	-0.0420342261880836	0.96647141366656	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cln5	221.393946146758	-0.946232392207705	1.49922369482194	-0.631148237234927	0.527943603524952	0.99998183208365	BMDM_DMHCA-BMDM_veh
Prim1	106.516180495451	1.30012717933087	1.96273511401412	0.662405828503211	0.507711169339899	0.99998183208365	BMDM_DMHCA-BMDM_veh
Edf1	183.365592426081	0.753559837948297	1.57613763192131	0.478105352404858	0.632575222712552	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rin3	313.282042908409	0.260998051016159	0.880260258432519	0.296501004692543	0.766847499811007	0.99998183208365	BMDM_DMHCA-BMDM_veh
Vrk3	143.6115118479	0.795581796171366	1.67632215727825	0.474599582614304	0.635072403817255	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ociad1	248.0436900608	-0.646772867837873	1.50709576851524	-0.429151803985926	0.667812754500394	0.99998183208365	BMDM_DMHCA-BMDM_veh
Eif3m	126.927586929439	-0.920539070190423	1.89781407362901	-0.48505229410074	0.627639251076026	0.99998183208365	BMDM_DMHCA-BMDM_veh
Tmem173	68.494247688367	-5.84703467166684	1.75631601466955	-3.32914727351442	0.000871123278039634	0.00668722577649181	BMDM_DMHCA-BMDM_veh
Cby1	10.8440391693924	-4.56921688670283	1.10000427838091	-4.15381737735444	3.26974166024857e-05	0.000520433880922898	BMDM_DMHCA-BMDM_veh
Bms1	252.633343043728	0.740202954926986	0.91714640838869	0.807071747931095	0.419625147960466	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cyb561d1	54.9639433636987	-1.1447512233353	1.784510946542	-0.641492967893297	0.521202448262257	0.99998183208365	BMDM_DMHCA-BMDM_veh
Psmb6	347.184702506722	0.918783397352387	0.914786586243645	1.0043691186216	0.315200729278433	0.99998183208365	BMDM_DMHCA-BMDM_veh
Fam210a	273.559608877259	1.08102664389724	1.5264139931788	0.708213268961178	0.478812827342397	0.99998183208365	BMDM_DMHCA-BMDM_veh
Lemd3	94.2028403941288	0.184597545151473	1.92188516374018	0.0960502472438195	0.923480665476526	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dcakd	171.290787476507	1.37802726017183	1.77316844246109	0.777155304128452	0.437067148540887	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ddx31	26.137957871845	-5.57269015015259	1.26070143079074	-4.42030921362345	9.85597689017126e-06	0.000252851997270145	BMDM_DMHCA-BMDM_veh
Fbxl19	97.7872704544659	0.102820023130072	1.5992327844588	0.0642933437391154	0.948736653417833	0.99998183208365	BMDM_DMHCA-BMDM_veh
Slc39a10	119.310624718133	-0.0952289883830768	1.66314601420385	-0.0572583450699985	0.954339401703175	0.99998183208365	BMDM_DMHCA-BMDM_veh
Slc45a4	290.809342508456	0.60789799668422	0.808809897276377	0.751595645319479	0.452294262904473	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mesd	115.428836198201	-0.505366188141269	1.91550198130372	-0.263829634776628	0.791911198119641	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mrps5	9.52268283257242	-4.39981984236081	1.09390212942347	-4.02213298979471	5.76734770041401e-05	0.000775981085743412	BMDM_DMHCA-BMDM_veh
Pdf	69.6718496816848	0.234560838480176	1.92102243976153	0.122102081488071	0.902818173426645	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ncoa4	150.41343384921	-0.163266985461737	1.5626710640081	-0.104479432186434	0.916788889678243	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rpa3	6.66619547162375	-1.28228488111642	0.807176072582314	-1.58860616000935	0.112149336602197	0.587246722077563	BMDM_DMHCA-BMDM_veh
Mknk2	1304.49531068007	0.671991746604997	0.523201245643031	1.28438483700301	0.199007335763897	0.8718934175303	BMDM_DMHCA-BMDM_veh
Vps9d1	173.62846464381	1.07357152426368	1.57922295691627	0.679809978421305	0.496624787648494	0.99998183208365	BMDM_DMHCA-BMDM_veh
Fem1b	198.974480992062	-0.539553582898059	1.87930832596486	-0.287102214917846	0.774034056282103	0.99998183208365	BMDM_DMHCA-BMDM_veh
Slc1a5	187.448132715871	0.444003559148665	1.52394704672877	0.291351041430043	0.770782854305578	0.99998183208365	BMDM_DMHCA-BMDM_veh
Sil1	113.378852173168	0.751640274876956	1.61422823519693	0.465634449012881	0.641477180340923	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nicn1	87.2508520364779	0.769647257551524	1.92590868791848	0.399628114447813	0.689430445835546	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mef2c	228.953834145299	-0.49077294612486	1.04012225371996	-0.471841597821435	0.637039856798719	0.99998183208365	BMDM_DMHCA-BMDM_veh
Calm2	611.291539460407	-0.384925758107216	0.458575711361642	-0.839394125267258	0.401248179421927	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cuta	77.7072620338388	-0.791647798155986	1.5363379362765	-0.51528233435063	0.606355741700171	0.99998183208365	BMDM_DMHCA-BMDM_veh
Anks3	109.300488249371	0.941213632819094	1.69796920507237	0.554317257349188	0.579361741838425	0.99998183208365	BMDM_DMHCA-BMDM_veh
Seh1l	158.32813301606	-0.0164826510968036	1.40306149713139	-0.0117476326807506	0.99062696084918	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nop16	18.2003985795393	-4.33745046862667	1.07053981561781	-4.05164796801463	5.08581464938481e-05	0.000709537480301999	BMDM_DMHCA-BMDM_veh
Cd84	1815.31042809602	-0.0619592918773012	0.469693735783888	-0.131914239337034	0.895052125693858	0.99998183208365	BMDM_DMHCA-BMDM_veh
Lxn	87.5685772606747	0.329115744381727	1.92725449056494	0.170769219110888	0.86440523309959	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cluap1	11.3942361650862	-4.63362581605742	1.09831900940759	-4.21883421516733	2.4556875132261e-05	0.000422536993638808	BMDM_DMHCA-BMDM_veh
Dcun1d1	92.2044097560079	0.469625107424416	1.92580462879033	0.243859164322087	0.807339896653922	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pi4ka	194.932930305938	-1.30034466662688	1.55720584196002	-0.835049953954811	0.403689582872993	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ubr1	119.605950661621	-0.675079759511019	1.9314206343756	-0.349524980470794	0.726695220257557	0.99998183208365	BMDM_DMHCA-BMDM_veh
Khk	16.4308255016557	-5.09221808284735	1.13312759087232	-4.49394942270109	6.99142403371914e-06	0.000237423590996065	BMDM_DMHCA-BMDM_veh
Prc1	179.18050830051	-1.22700612700138	1.579623233731	-0.776771384973397	0.437293662058204	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pgs1	78.5057985766089	-2.96498071136098	1.76380288125574	-1.68101591332591	0.0927598236350622	0.506893259673344	BMDM_DMHCA-BMDM_veh
Clu	131.634478723166	2.4896656280408	1.33276893551646	1.86803995928674	0.0617565013443199	0.360560883394566	BMDM_DMHCA-BMDM_veh
Ccdc88b	208.661003124629	-0.38375545046096	1.47501453496876	-0.26017062297565	0.794732163628158	0.99998183208365	BMDM_DMHCA-BMDM_veh
Tmco3	237.785550200218	0.974435747756952	1.55273571446583	0.627560594297386	0.530291829776684	0.99998183208365	BMDM_DMHCA-BMDM_veh
Qk	735.015635320752	-0.92051695826395	1.65777295138192	-0.555273240220627	0.578707779519846	0.99998183208365	BMDM_DMHCA-BMDM_veh
Entpd1	593.05152238546	0.447730983509002	0.538909963063614	0.830808510133538	0.4060818143439	0.99998183208365	BMDM_DMHCA-BMDM_veh
Gipc1	51.8938283984513	-5.79546141889313	1.65480546774465	-3.50220103320774	0.000461431313181399	0.00398879525252283	BMDM_DMHCA-BMDM_veh
1110065P20Rik	8.13747256161927	-3.18579890715847	1.048236371302	-3.03919897685046	0.00237208127551933	0.0170356633770959	BMDM_DMHCA-BMDM_veh
Mecp2	136.74062019941	-1.3559999732293	1.87494116140853	-0.723222680871021	0.469543086485566	0.99998183208365	BMDM_DMHCA-BMDM_veh
Map2k7	202.155953602798	0.027120788654481	1.86576160652565	0.0145360417749105	0.988402325118757	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ergic3	320.001349461294	0.362820019956733	1.4004869000259	0.259067057285594	0.795583501757729	0.99998183208365	BMDM_DMHCA-BMDM_veh
Aoah	29.6999835380444	-4.86994946631637	1.23297702352309	-3.94974875719991	7.82332679083607e-05	0.00097451440242371	BMDM_DMHCA-BMDM_veh
Tmem192	72.311758887115	-1.17846157684382	1.85843431135398	-0.634115270926762	0.526005597434745	0.99998183208365	BMDM_DMHCA-BMDM_veh
Gas7	870.088046297701	-1.13239545907736	0.612961239097062	-1.84741772700907	0.064686621946348	0.376026145835945	BMDM_DMHCA-BMDM_veh
Pdxdc1	236.172745993485	-0.374473948951575	1.70341346787113	-0.219837377134032	0.825997808879215	0.99998183208365	BMDM_DMHCA-BMDM_veh
4930402H24Rik	228.375648848995	0.213568973710906	1.58265613109038	0.134943383793526	0.892656637928414	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mtmr2	87.0856939613519	-4.9300953915537	1.65193254810919	-2.98444110033229	0.00284096891484254	0.0202760254758602	BMDM_DMHCA-BMDM_veh
Insig1	192.855021387985	-1.12141420275397	1.48056978030892	-0.757420702265037	0.448797857121469	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ostm1	349.747080649595	-0.270585044039349	0.919193448815	-0.294372250355113	0.768473469005091	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dhx38	262.693282379484	-0.0467124402166461	0.906543675857993	-0.0515280636340387	0.958904740003159	0.99998183208365	BMDM_DMHCA-BMDM_veh
Irak2	276.68143961361	0.25658243181897	0.856767557036688	0.299477296626887	0.76457589226148	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zfp646	308.372367784737	0.371391925284967	0.856220775487645	0.433757198981124	0.664464765470456	0.99998183208365	BMDM_DMHCA-BMDM_veh
Csnk1g2	384.640967511345	0.599700309668789	0.600878743583824	0.998038815771704	0.318260536877935	0.99998183208365	BMDM_DMHCA-BMDM_veh
Fam104a	117.628233344712	-0.0266215367233086	1.62452574096287	-0.0163872667893398	0.986925438016935	0.99998183208365	BMDM_DMHCA-BMDM_veh
Avpi1	100.200092652187	1.63115917180072	1.94047879921015	0.840596234529676	0.400574168921554	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ino80e	105.571254012577	0.248266235988077	1.68910274771439	0.146981133222368	0.883146912081518	0.99998183208365	BMDM_DMHCA-BMDM_veh
Galm	34.0147691988872	-5.72591871704939	1.40782753970526	-4.06720180956834	4.75810350142989e-05	0.000684041331334598	BMDM_DMHCA-BMDM_veh
Grk6	110.519764767357	-0.796653881015907	1.90802362528981	-0.41752831068583	0.676292021092244	0.99998183208365	BMDM_DMHCA-BMDM_veh
Hhex	204.100000102239	0.629490346687302	0.913015121236321	0.689463221414016	0.490531810212953	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rars	252.280300459587	0.754066353383505	0.881948585509086	0.855000354638856	0.392550951419277	0.99998183208365	BMDM_DMHCA-BMDM_veh
Parp4	246.834190953172	-1.09354683878332	1.3888736360075	-0.787362370796283	0.431069767928418	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pskh1	99.147712980962	-0.317031078028991	1.58716238986064	-0.19974709585755	0.84167837875639	0.99998183208365	BMDM_DMHCA-BMDM_veh
Atp6v0c	366.291723472385	-0.322394927806311	1.26918242003791	-0.254017801315497	0.799481805597839	0.99998183208365	BMDM_DMHCA-BMDM_veh
Itgb1	1311.16221892904	-0.992570656631205	0.27772477457686	-3.57393631210425	0.000351654497844773	0.00313441375745641	BMDM_DMHCA-BMDM_veh
Pxk	336.849028216436	1.31582178671492	1.1121808472108	1.18310056319961	0.236769294680175	0.958261690313959	BMDM_DMHCA-BMDM_veh
Zbtb14	63.6124177360506	-0.0420671147633232	1.87165327979031	-0.0224759121881998	0.982068326434964	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ext2	232.344505632385	0.0817623007858105	1.3408148150784	0.060979562476739	0.951375485540991	0.99998183208365	BMDM_DMHCA-BMDM_veh
Deptor	216.578551283045	0.131111828919352	1.39210767212691	0.0941822472101136	0.924964386757255	0.99998183208365	BMDM_DMHCA-BMDM_veh
Thoc5	152.748130756637	0.684738280511723	1.73726296900561	0.394147744312803	0.693471963255154	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nob1	43.0956213507949	-0.24607507919975	1.72387707784963	-0.142745142540387	0.886491463164047	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dhx33	114.322597437796	-0.357889730888736	1.68702612826425	-0.212142375801234	0.83199596088273	0.99998183208365	BMDM_DMHCA-BMDM_veh
Clic1	1105.14570853254	0.522495981811406	0.708596398610499	0.737367537904482	0.460898870880859	0.99998183208365	BMDM_DMHCA-BMDM_veh
Elavl1	363.868163773357	0.43910491861812	1.45291707111365	0.302222974282729	0.762482091682711	0.99998183208365	BMDM_DMHCA-BMDM_veh
Renbp	442.260059344519	0.546119047644845	0.800995555441139	0.681800346999524	0.495365204841239	0.99998183208365	BMDM_DMHCA-BMDM_veh
Khnyn	236.820646420181	0.235452724269467	1.48836541979634	0.15819550839987	0.874302742966938	0.99998183208365	BMDM_DMHCA-BMDM_veh
4930599N23Rik	6.1894794263988	-3.81656156002241	1.09124946311525	-3.49742353973497	0.000469775354208372	0.00404349559169481	BMDM_DMHCA-BMDM_veh
Traf3	314.107547286558	0.788248163264587	1.22181096211827	0.645147398168692	0.518831670436329	0.99998183208365	BMDM_DMHCA-BMDM_veh
Kat6a	486.051698688499	0.0329925421855299	0.754215040007272	0.0437442114456002	0.965108297289161	0.99998183208365	BMDM_DMHCA-BMDM_veh
Arid2	165.618499263282	-0.70715603633343	1.86843280006602	-0.37847549898955	0.705077391492665	0.99998183208365	BMDM_DMHCA-BMDM_veh
Osbpl2	76.8176715506695	-0.881906645439939	1.88109404490114	-0.468826451197601	0.639193691349365	0.99998183208365	BMDM_DMHCA-BMDM_veh
Nup155	93.3483266010988	-1.5346310617566	1.87473208893662	-0.818586864124717	0.413022164038944	0.99998183208365	BMDM_DMHCA-BMDM_veh
Coro1b	741.277066053872	0.0998829900608009	0.526948832035933	0.189549694369547	0.849662010483869	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cdipt	202.3613795935	-1.22856578130242	1.82446817750343	-0.673382959731072	0.500703686642642	0.99998183208365	BMDM_DMHCA-BMDM_veh
Tprgl	244.458326181226	-0.48448318517204	1.42550065269036	-0.339868792243392	0.733955339324231	0.99998183208365	BMDM_DMHCA-BMDM_veh
Fkbp15	498.652481648449	-0.0309804481303864	0.627388656793643	-0.0493799940354616	0.960616471156464	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zyg11b	276.970096725453	-0.190389336715921	0.759886136499113	-0.250549822626147	0.802162180118298	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ankrd16	41.1337556283299	-0.215896795873738	1.70097809926857	-0.126925088551449	0.898999689437624	0.99998183208365	BMDM_DMHCA-BMDM_veh
Snx5	1448.00658390286	0.0229039509067678	0.419387106447432	0.0546129114478123	0.956446852263346	0.99998183208365	BMDM_DMHCA-BMDM_veh
Dpcd	11.4571543887428	-4.64155156494506	1.10029596586644	-4.2184573141555	2.45979526339221e-05	0.000422536993638808	BMDM_DMHCA-BMDM_veh
Tshz1	48.6410236318288	-5.79611792436429	1.620535932414	-3.57666732864738	0.000348002589246099	0.00311223720282297	BMDM_DMHCA-BMDM_veh
Zfp385a	479.53789831251	0.377474972276171	0.471873791855377	0.799949009229701	0.423740340960209	0.99998183208365	BMDM_DMHCA-BMDM_veh
Gadd45g	47.3820469826402	1.04513188123052	1.83613794211855	0.56920117887474	0.569219620732898	0.99998183208365	BMDM_DMHCA-BMDM_veh
Kcnk13	210.799299800196	-0.273136756628393	1.72858685218	-0.158011589804659	0.87444766610539	0.99998183208365	BMDM_DMHCA-BMDM_veh
Imp4	131.129329649383	0.104305926012325	1.92228997405344	0.0542612859767356	0.956726993403987	0.99998183208365	BMDM_DMHCA-BMDM_veh
Card11	48.3433440005837	-1.63252331254693	1.69897655256441	-0.960886311281238	0.336609334272963	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pafah1b2	249.355250376601	-0.360786241589808	1.41095071301907	-0.255704354702666	0.798179132369495	0.99998183208365	BMDM_DMHCA-BMDM_veh
Pdcd6ip	952.302330510829	-0.457548667083779	0.320495984728766	-1.42762683117856	0.153399296528053	0.736867758531763	BMDM_DMHCA-BMDM_veh
Itsn2	334.71335501168	-1.06290458757275	0.732124015776134	-1.45180948127476	0.146554586881035	0.713819608961543	BMDM_DMHCA-BMDM_veh
Scpep1os	22.5010128082649	-5.43727348965995	1.20496286535126	-4.51239921661398	6.40983949618333e-06	0.000237423590996065	BMDM_DMHCA-BMDM_veh
Xpo1	304.917748015921	-1.21702677166911	0.779014511094206	-1.56226457188798	0.118225674429361	0.614252824010579	BMDM_DMHCA-BMDM_veh
Galnt11	77.6080104488358	-0.228998927086866	1.90302491188052	-0.120334172010694	0.904218435429823	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zfp36l1	492.927910290931	0.528494751361555	0.932920458706964	0.566494974388335	0.571057348347281	0.99998183208365	BMDM_DMHCA-BMDM_veh
Gstz1	39.8900019763135	0.328419531223902	1.70561259494582	0.192552243221641	0.847309649272747	0.99998183208365	BMDM_DMHCA-BMDM_veh
Gtpbp6	12.7575379843439	-4.77869741040342	1.10741018005201	-4.31520090431079	1.59457816547841e-05	0.000325023284368743	BMDM_DMHCA-BMDM_veh
1600012H06Rik	58.2111730523042	-5.32005943993786	1.54753092560339	-3.43777261695985	0.000586519988950193	0.00483066052500867	BMDM_DMHCA-BMDM_veh
Gfm1	212.330975421129	1.20464540785599	1.59691904549999	0.75435596516342	0.450635505473128	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rassf8	56.4895879566724	0.484300290148348	1.85218639740785	0.261474920032957	0.793726287868735	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mlx	73.6087499349183	-0.876555914721946	1.90166044253769	-0.460942392823935	0.644839935926617	0.99998183208365	BMDM_DMHCA-BMDM_veh
Tmsb4x	7089.58021654215	-0.017599659882455	0.243557242658619	-0.0722608767053725	0.942394299134252	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cdkn2aipnl	107.837595869312	-0.427217181899332	1.82269003310042	-0.234388280037188	0.814683556439447	0.99998183208365	BMDM_DMHCA-BMDM_veh
Paqr7	299.311581444139	-0.385027312592593	0.70686949295377	-0.544693633592381	0.585964244181093	0.99998183208365	BMDM_DMHCA-BMDM_veh
Atp6v0a2	111.973205709123	-1.69458615397993	1.72775373440479	-0.980803062517306	0.326689867741842	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rusc2	233.669467569292	-0.949455269330533	0.810883168263409	-1.17089034091544	0.241642858143825	0.964786030648898	BMDM_DMHCA-BMDM_veh
Pelo	16.8141742824254	-4.10801198140398	1.05964290336228	-3.87678902804816	0.000105844059252471	0.00121124257250117	BMDM_DMHCA-BMDM_veh
Tepsin	62.2457669657141	-0.396764864034364	1.61194374956833	-0.246140638679615	0.805573365454029	0.99998183208365	BMDM_DMHCA-BMDM_veh
Arhgef39	96.4794844798117	0.490956743365077	1.92840157100577	0.254592586288455	0.799037785831836	0.99998183208365	BMDM_DMHCA-BMDM_veh
Snap29	189.076537021978	-0.722999485385411	1.51896536055517	-0.475981549125754	0.634087522841729	0.99998183208365	BMDM_DMHCA-BMDM_veh
4933439C10Rik	119.133822523453	1.82545592796892	1.73797259734945	1.05033642691081	0.293563462994314	0.99998183208365	BMDM_DMHCA-BMDM_veh
Zhx1	166.948042516902	-1.6483232100167	1.27765307275292	-1.29011798677484	0.197009695678508	0.866601813985839	BMDM_DMHCA-BMDM_veh
Arel1	356.215139484339	0.10538618034399	0.912129800068657	0.115538578320824	0.908018244129162	0.99998183208365	BMDM_DMHCA-BMDM_veh
Incenp	338.626531216769	-0.297474871298584	0.603192323186662	-0.493167535234907	0.621894214828994	0.99998183208365	BMDM_DMHCA-BMDM_veh
2410131K14Rik	25.0185444759998	-5.53697742828647	1.24164646356476	-4.4593832389212	8.21958358001204e-06	0.000238573257605369	BMDM_DMHCA-BMDM_veh
Abhd11	118.968823002909	1.81502590094207	1.64521627614107	1.10321416537362	0.269934171194762	0.99998183208365	BMDM_DMHCA-BMDM_veh
Brox	196.777398524414	-1.04427910398173	1.83762242554748	-0.568277296502088	0.569846692643658	0.99998183208365	BMDM_DMHCA-BMDM_veh
Ctbp2	94.2586111222844	-1.16028039082052	1.75087339632635	-0.662686630144134	0.507531274328919	0.99998183208365	BMDM_DMHCA-BMDM_veh
Rad51	44.4300318784898	-0.396235506349679	1.73414860452629	-0.228489937549451	0.819265377918996	0.99998183208365	BMDM_DMHCA-BMDM_veh
Papd5	328.571877781966	1.06127056898274	0.646100819533179	1.64257734535847	0.10047041120921	0.538033136662408	BMDM_DMHCA-BMDM_veh
Mgrn1	252.896629275531	-0.880120572232095	1.39732407956452	-0.629861450971622	0.528785236099554	0.99998183208365	BMDM_DMHCA-BMDM_veh
R3hdm1	186.013018198708	-1.20407084928506	1.04881024570793	-1.14803497983787	0.250954123742052	0.982505603054534	BMDM_DMHCA-BMDM_veh
Stag2	512.112282080429	-0.552166811707662	0.711008768062355	-0.776596346642011	0.437396957651876	0.99998183208365	BMDM_DMHCA-BMDM_veh
Cnot10	98.9525020921856	0.0641739249446996	1.92907733734175	0.0332666418823471	0.973461954949914	0.99998183208365	BMDM_DMHCA-BMDM_veh
Mlst8	36.2478355952512	-5.74886227116791	1.44779119506472	-3.97078134662293	7.16373033732655e-05	0.000912143802778706	BMDM_DMHCA-BMDM_veh
Polr3gl	27.4734195558708	-2.49971172489045	1.17711042889006	-2.12360001537622	0.0337036042708774	0.209912156321181	BMDM_DMHCA-BMDM_veh
1810013L24Rik	80.8989965106398	-2.85744142554132	1.7773637890689	-1.60768518134278	0.107904145670059	0.570980908024546	BMDM_DMHCA-BMDM_veh
